station_id,state,district,water_body_type,year,month,temperature,pH,dissolved_oxygen,conductivity,turbidity,bod,nitrate,fecal_coliform,water_quality_class,water_status,risk_score
STN_10670,Maharashtra,Mumbai City,Lake,2019,3,26.44,7.78,4.85,1430.95,16.01,6.82,31.22,971,Polluted,Polluted,8
STN_10671,Andhra Pradesh,Visakhapatnam,River,2023,1,16.23,7.64,5.25,756.77,9.17,2.93,6.75,1579,Safe,Moderate,4
STN_10672,Maharashtra,Mumbai Suburban,Lake,2019,1,33.07,7.21,8.54,249.72,18.76,3.36,13.09,1202,Moderate,Polluted,6
STN_10673,Uttar Pradesh,Prayagraj,Lake,2021,12,32.62,7.48,5.33,1498.13,2.39,8.76,20.8,111,Polluted,Moderate,5
STN_10674,Andhra Pradesh,Anakapalli,Lake,2022,9,23.53,8.25,5.61,549.89,9.9,2.24,28.96,215,Safe,Moderate,4
STN_10675,Bihar,Samastipur,River,2023,9,33.08,8.76,3.38,1291.69,8.78,9.76,25.36,553,Polluted,Polluted,10
STN_10676,Telangana,Adilabad,River,2020,5,34.04,8.3,4.03,211.05,11.17,6.22,40.96,1291,Polluted,Polluted,8
STN_10677,Tamil Nadu,Erode,Groundwater,2021,5,21.62,7.65,4.96,274.5,14.26,6.52,40.49,160,Polluted,Polluted,8
STN_10678,Karnataka,Davanagere,Groundwater,2020,1,24.1,6.86,5.22,1037.02,1.06,3.21,41.05,1942,Moderate,Moderate,5
STN_10679,West Bengal,Murshidabad,River,2020,10,17.41,8.74,7.27,1122.38,9.41,8.57,7.13,572,Polluted,Polluted,8
STN_10680,Uttar Pradesh,Agra,River,2019,3,28.2,6.51,5.28,871.78,16.74,5.74,40.53,210,Moderate,Polluted,6
STN_10681,Telangana,Khammam,River,2020,6,15.38,6.9,8.94,587.43,4.9,4.41,5.63,1684,Moderate,Moderate,5
STN_10682,Madhya Pradesh,Rewa,Groundwater,2023,3,27.82,8.77,4.2,1201.09,12.76,9.66,14.87,1228,Polluted,Polluted,10
STN_10683,Bihar,Siwan,Groundwater,2020,2,28.18,7.28,3.13,362.85,2.73,6.2,18.87,1288,Polluted,Polluted,7
STN_10684,Tamil Nadu,Tirunelveli,Groundwater,2020,6,15.79,8.17,6.91,578.05,3.32,4.44,29.54,861,Moderate,Moderate,5
STN_10685,West Bengal,Bardhaman,Lake,2022,2,19.51,7.25,3.3,351.75,18.64,4.17,2.23,1818,Moderate,Polluted,8
STN_10686,Andhra Pradesh,Kakinada,Groundwater,2019,9,33.16,7.27,4.44,1285.01,8.5,7.85,8.77,31,Polluted,Moderate,5
STN_10687,Uttar Pradesh,Meerut,River,2023,7,32.09,8.77,8.48,1373.6,8.89,4.73,30.95,965,Moderate,Polluted,8
STN_10688,Telangana,Mahabubnagar,Lake,2021,5,28.88,8.03,3.75,325.64,10.03,3.03,8.92,1896,Moderate,Polluted,8
STN_10689,Madhya Pradesh,Satna,Lake,2022,3,34.37,7.34,7.15,703.45,6.53,5.18,12.8,84,Moderate,Moderate,3
STN_10690,Telangana,Hyderabad,Lake,2020,2,19.89,7.83,4.92,558.02,6.63,1.63,38.72,43,Moderate,Moderate,3
STN_10691,Bihar,Saran,Groundwater,2019,5,29.93,8.27,5.84,1228.0,7.89,5.83,42.77,1506,Moderate,Polluted,6
STN_10692,Tamil Nadu,Thoothukudi,Lake,2022,5,20.61,8.73,7.86,610.82,7.43,6.19,19.22,1067,Polluted,Polluted,8
STN_10693,Karnataka,Chitradurga,Lake,2021,4,29.08,7.2,4.65,617.89,3.3,4.31,37.97,869,Moderate,Polluted,7
STN_10694,Maharashtra,Pune,Groundwater,2019,5,20.98,7.73,7.24,1190.15,6.13,8.41,26.5,1727,Polluted,Polluted,6
STN_10695,Uttar Pradesh,Ghaziabad,River,2022,2,33.86,7.92,6.87,460.91,9.29,4.16,15.17,974,Moderate,Polluted,6
STN_10696,Maharashtra,Nagpur,Groundwater,2022,1,17.11,8.65,3.23,1359.59,2.21,1.34,19.08,395,Moderate,Polluted,7
STN_10697,Bihar,Patna,Groundwater,2020,6,21.77,8.62,4.12,968.82,4.35,7.01,11.18,21,Polluted,Polluted,6
STN_10698,Bihar,Gaya,Lake,2020,5,28.53,7.16,4.86,231.27,16.42,1.57,16.58,1553,Moderate,Polluted,6
STN_10699,Andhra Pradesh,East Godavari,Lake,2021,3,33.43,8.49,3.49,1280.73,19.38,2.91,44.71,1533,Moderate,Polluted,6
STN_10700,Maharashtra,Nashik,Groundwater,2019,2,30.11,8.24,3.38,594.53,18.73,9.3,15.59,731,Polluted,Polluted,8
STN_10701,Rajasthan,Bhilwara,Groundwater,2019,2,17.53,7.7,7.27,308.28,11.27,7.6,4.07,1021,Polluted,Polluted,6
STN_10702,Maharashtra,Thane,Lake,2019,6,15.01,8.0,3.46,210.23,6.19,6.74,19.67,1374,Polluted,Polluted,8
STN_10703,Tamil Nadu,Vellore,Lake,2023,8,23.97,8.71,6.26,977.62,6.68,9.28,11.79,52,Polluted,Moderate,5
STN_10704,Rajasthan,Pali,Groundwater,2020,4,21.7,6.86,3.11,493.53,14.37,6.36,7.03,1186,Polluted,Polluted,8
STN_10705,Madhya Pradesh,Chhindwara,Lake,2022,4,26.21,8.76,8.47,294.57,2.02,7.19,15.0,1956,Polluted,Polluted,7
STN_10706,Rajasthan,Jaipur,River,2022,8,15.91,8.46,8.38,1320.2,13.96,9.75,13.8,1944,Polluted,Polluted,6
STN_10707,Uttar Pradesh,Noida,River,2021,6,25.42,6.77,8.48,1470.74,4.21,3.79,4.7,676,Moderate,Moderate,5
STN_10708,Telangana,Rangareddy,Lake,2021,12,30.25,8.08,4.34,863.99,19.95,3.1,20.98,1883,Moderate,Polluted,8
STN_10709,Uttar Pradesh,Gorakhpur,River,2020,2,31.41,7.03,8.54,1094.92,3.37,6.27,23.52,1067,Polluted,Moderate,5
STN_10710,Madhya Pradesh,Khandwa,River,2020,8,33.53,7.1,8.9,843.89,16.57,9.99,10.22,1003,Polluted,Polluted,6
STN_10711,Uttar Pradesh,Bareilly,River,2020,7,26.32,8.49,8.91,335.84,5.43,5.13,42.62,132,Moderate,Polluted,6
STN_10712,Madhya Pradesh,Ratlam,River,2023,1,23.78,8.27,6.36,638.53,12.44,7.08,28.4,1904,Polluted,Polluted,6
STN_10713,Telangana,Medchal–Malkajgiri,Groundwater,2021,6,20.85,7.13,4.72,1173.63,15.2,5.44,8.76,905,Moderate,Polluted,8
STN_10714,Rajasthan,Jodhpur,River,2022,1,23.79,7.42,5.58,919.53,5.72,2.63,10.32,270,Safe,Moderate,4
STN_10715,West Bengal,Birbhum,Lake,2023,1,20.65,8.09,4.35,577.89,12.36,7.04,32.44,138,Polluted,Polluted,8
STN_10716,Maharashtra,Aurangabad,Groundwater,2021,10,15.11,8.79,3.5,1257.7,2.72,9.53,13.99,1304,Polluted,Polluted,9
STN_10717,Rajasthan,Udaipur,Groundwater,2022,12,17.95,8.3,6.76,949.9,17.02,8.65,12.47,775,Polluted,Polluted,6
STN_10718,Rajasthan,Kota,River,2019,8,25.67,8.69,6.08,646.2,4.13,2.54,3.62,51,Moderate,Safe,2
STN_10719,Bihar,Nalanda,Groundwater,2020,7,23.62,7.13,8.35,1373.26,15.89,9.99,22.39,1747,Polluted,Polluted,6
STN_10720,Madhya Pradesh,Dewas,Lake,2019,4,30.07,7.19,4.29,919.65,8.12,8.13,27.13,771,Polluted,Polluted,8
STN_10721,Bihar,Bhagalpur,River,2023,6,16.79,6.78,4.89,740.54,10.63,1.96,2.7,930,Moderate,Polluted,6
STN_10722,Rajasthan,Ajmer,River,2020,6,20.3,7.86,4.88,669.81,13.11,9.52,4.99,389,Polluted,Polluted,8
STN_10723,Maharashtra,Solapur,Lake,2023,6,15.98,8.8,5.37,463.45,10.5,3.52,35.11,1757,Moderate,Polluted,8
STN_10724,Karnataka,Ballari,Groundwater,2019,11,29.09,7.53,7.93,1266.37,18.16,7.41,22.86,923,Polluted,Polluted,6
STN_10725,Telangana,Warangal,River,2023,10,31.73,8.01,8.31,1463.47,7.29,7.57,19.98,941,Polluted,Polluted,6
STN_10726,West Bengal,Malda,Lake,2019,1,30.92,8.21,8.45,1340.18,17.41,3.21,22.4,112,Moderate,Polluted,6
STN_10727,Madhya Pradesh,Bhopal,River,2021,10,21.05,6.62,8.98,1237.45,8.55,7.61,31.5,224,Polluted,Polluted,6
STN_10728,Rajasthan,Bikaner,Lake,2020,9,33.67,6.99,6.32,1375.09,15.33,1.23,1.88,84,Safe,Safe,1
STN_10729,West Bengal,Jalpaiguri,River,2022,11,27.16,6.88,8.79,919.32,8.05,7.88,12.38,857,Polluted,Polluted,6
STN_10730,Rajasthan,Alwar,River,2020,5,24.69,7.71,4.94,1287.32,8.67,6.42,17.18,680,Polluted,Polluted,8
STN_10731,Karnataka,Belagavi,Lake,2021,5,29.31,8.0,4.11,642.99,2.89,1.06,32.13,1020,Moderate,Moderate,5
STN_10732,Tamil Nadu,Dindigul,Groundwater,2023,9,34.7,7.25,4.34,1018.77,4.05,6.06,27.12,63,Polluted,Moderate,4
STN_10733,Karnataka,Dharwad,Groundwater,2020,6,34.52,7.85,7.08,851.29,14.04,2.53,30.02,870,Safe,Moderate,4
STN_10734,Karnataka,Bengaluru Urban,Lake,2022,11,33.65,8.24,8.39,406.28,9.64,9.95,6.42,231,Polluted,Polluted,6
STN_10735,Bihar,Muzaffarpur,River,2021,11,18.55,7.28,3.32,1155.02,13.7,6.77,36.25,1971,Polluted,Polluted,8
STN_10736,Karnataka,Bengaluru Rural,Groundwater,2023,9,32.43,8.67,3.07,751.27,17.45,3.98,28.11,1251,Moderate,Polluted,10
STN_10737,Karnataka,Mysuru,Lake,2021,6,34.49,8.7,5.7,1475.17,14.85,8.86,19.39,1696,Polluted,Polluted,8
STN_10738,Rajasthan,Bharatpur,Groundwater,2022,7,16.76,8.07,7.92,472.75,16.2,5.46,26.25,1791,Moderate,Polluted,6
STN_10739,Karnataka,Mandya,Groundwater,2020,5,21.01,6.91,3.67,1233.71,15.6,4.62,42.31,1784,Moderate,Polluted,8
STN_10740,Telangana,Hanamkonda,Lake,2021,5,19.57,6.69,7.45,315.4,16.5,7.75,28.16,523,Polluted,Polluted,6
STN_10741,West Bengal,Darjeeling,River,2020,11,34.58,7.52,7.37,1108.55,7.46,3.16,20.94,114,Moderate,Polluted,6
STN_10742,Madhya Pradesh,Indore,River,2020,8,16.98,8.03,5.94,1310.57,15.86,8.87,37.78,766,Polluted,Polluted,6
STN_10743,Maharashtra,Kolhapur,River,2022,8,15.33,7.08,6.69,811.32,12.27,3.04,15.17,1251,Moderate,Polluted,6
STN_10744,Telangana,Karimnagar,River,2019,4,23.96,6.5,7.61,563.79,11.17,1.3,38.45,1879,Safe,Moderate,4
STN_10745,Rajasthan,Sikar,River,2020,2,30.26,6.88,4.2,1472.97,9.34,1.21,7.34,729,Moderate,Polluted,6
STN_10746,Uttar Pradesh,Aligarh,Groundwater,2022,5,32.09,7.89,6.63,278.77,5.8,3.8,19.69,457,Moderate,Polluted,6
STN_10747,Maharashtra,Amravati,River,2023,11,21.21,7.64,5.75,1181.64,13.99,6.29,3.51,1961,Polluted,Polluted,6
STN_10748,Rajasthan,Chittorgarh,Lake,2022,6,22.9,8.78,8.06,320.24,9.99,4.01,32.19,1280,Moderate,Polluted,8
STN_10749,Maharashtra,Satara,River,2022,8,26.74,8.24,7.31,1050.8,13.02,8.23,6.31,1408,Polluted,Polluted,6
STN_10750,Uttar Pradesh,Lucknow,River,2019,2,26.22,7.32,3.35,280.43,6.55,5.78,32.23,564,Moderate,Polluted,8
STN_10751,Rajasthan,Bhilwara,Groundwater,2023,10,16.44,8.22,8.93,853.39,16.65,4.84,16.52,568,Moderate,Polluted,6
STN_10752,Bihar,Darbhanga,Groundwater,2019,1,30.69,6.7,8.18,783.47,9.62,3.93,41.82,1339,Moderate,Polluted,6
STN_10753,Telangana,Nizamabad,River,2021,8,25.22,8.16,8.46,279.32,7.25,1.71,37.41,736,Safe,Moderate,4
STN_10754,Uttar Pradesh,Kanpur Nagar,Lake,2021,6,34.49,8.68,3.36,814.82,9.97,9.41,24.85,56,Polluted,Polluted,7
STN_10755,West Bengal,Kolkata,Lake,2023,3,15.36,8.4,5.22,648.48,1.79,5.3,41.95,1905,Moderate,Moderate,5
STN_10756,Bihar,Purnia,Lake,2019,8,17.65,6.62,7.63,219.84,9.47,2.27,35.43,648,Safe,Moderate,4
STN_10757,Bihar,Araria,Groundwater,2019,6,34.89,8.05,8.8,1276.46,6.73,3.15,27.56,431,Moderate,Polluted,6
STN_10758,West Bengal,Howrah,River,2019,3,18.84,8.75,6.66,250.15,11.13,5.86,6.47,207,Moderate,Polluted,8
STN_10759,Tamil Nadu,Thanjavur,River,2020,11,34.22,7.72,8.37,440.45,14.17,2.26,44.73,1836,Safe,Moderate,4
STN_10760,Maharashtra,Jalgaon,Lake,2020,8,25.58,6.94,4.43,858.88,16.12,8.51,35.1,1868,Polluted,Polluted,8
STN_10761,Telangana,Adilabad,Lake,2019,11,15.75,6.6,5.16,1159.68,4.47,1.19,33.8,328,Safe,Moderate,3
STN_10762,Uttar Pradesh,Kanpur Dehat,Groundwater,2023,9,20.69,7.58,5.77,706.71,19.72,1.76,44.32,87,Safe,Safe,1
STN_10763,Bihar,Begusarai,Lake,2019,2,29.06,8.18,3.54,1184.27,11.94,8.65,38.19,1110,Polluted,Polluted,8
STN_10764,Karnataka,Tumakuru,Groundwater,2021,1,20.07,8.07,6.29,1424.53,2.76,7.96,38.68,1149,Polluted,Moderate,5
STN_10765,West Bengal,Hooghly,Groundwater,2023,7,29.49,6.55,7.65,1329.65,19.31,7.43,21.7,862,Polluted,Polluted,6
STN_10766,Madhya Pradesh,Jabalpur,Groundwater,2019,10,17.99,7.27,4.86,1024.61,7.8,7.43,16.82,403,Polluted,Polluted,8
STN_10767,Rajasthan,Pali,Lake,2020,1,30.18,7.72,6.77,1408.22,14.18,5.58,36.32,883,Moderate,Polluted,6
STN_10768,Maharashtra,Mumbai City,River,2019,5,20.15,7.96,4.4,1458.85,6.52,3.98,32.88,142,Moderate,Polluted,8
STN_10769,Maharashtra,Mumbai Suburban,Lake,2019,6,28.81,6.97,3.98,858.48,8.54,2.11,31.96,1993,Moderate,Polluted,6
STN_10770,Uttar Pradesh,Varanasi,Lake,2019,10,22.34,8.17,5.12,438.06,11.85,3.6,29.71,565,Moderate,Polluted,6
STN_10771,Tamil Nadu,Cuddalore,River,2019,5,23.44,8.34,4.66,507.46,17.79,2.14,10.56,1322,Moderate,Polluted,6
STN_10772,Uttar Pradesh,Prayagraj,River,2020,8,17.07,8.78,7.27,1302.42,5.2,1.9,1.18,742,Moderate,Polluted,6
STN_10773,Telangana,Khammam,Groundwater,2019,11,27.59,6.95,3.07,729.02,15.25,6.16,29.31,259,Polluted,Polluted,8
STN_10774,Rajasthan,Jaipur,Groundwater,2020,2,25.09,8.59,8.07,386.81,3.76,8.92,7.19,430,Polluted,Polluted,7
STN_10775,Bihar,Samastipur,Groundwater,2022,7,22.97,6.57,8.57,1450.61,5.57,4.6,4.67,938,Moderate,Polluted,6
STN_10776,Uttar Pradesh,Agra,River,2023,10,32.87,8.5,3.19,603.76,14.58,2.03,25.07,359,Moderate,Polluted,6
STN_10777,Maharashtra,Pune,Groundwater,2019,10,17.98,6.62,4.97,557.67,3.43,4.7,23.58,472,Moderate,Polluted,7
STN_10778,Andhra Pradesh,West Godavari,River,2019,1,23.61,7.86,3.65,1491.48,10.42,6.0,6.75,1154,Moderate,Polluted,8
STN_10779,Maharashtra,Nagpur,River,2022,8,28.24,8.12,5.47,376.07,14.75,5.22,13.53,458,Moderate,Polluted,6
STN_10780,Tamil Nadu,Chennai,Lake,2021,2,33.66,8.66,4.92,526.12,17.17,1.69,28.92,456,Moderate,Polluted,8
STN_10781,Bihar,Siwan,Groundwater,2019,1,16.96,8.78,5.53,1059.45,7.05,1.26,12.08,1657,Moderate,Polluted,6
STN_10782,Maharashtra,Nashik,Lake,2022,4,30.63,7.14,3.43,885.13,8.95,3.26,44.59,169,Moderate,Polluted,8
STN_10783,Telangana,Mahabubnagar,Lake,2020,9,20.19,8.62,3.15,868.63,17.87,3.78,23.66,528,Moderate,Polluted,10
STN_10784,West Bengal,North 24 Parganas,River,2020,8,29.28,6.55,3.71,1359.9,19.62,1.38,41.5,1992,Moderate,Polluted,6
STN_10785,Bihar,Saran,Groundwater,2019,7,30.96,7.19,6.85,663.03,19.42,9.42,28.97,756,Polluted,Polluted,6
STN_10786,Andhra Pradesh,Krishna,River,2019,12,22.39,7.42,4.4,270.93,8.24,1.61,33.38,807,Moderate,Polluted,6
STN_10787,Karnataka,Hassan,Lake,2021,3,21.22,8.66,5.58,345.51,17.2,5.02,31.09,997,Moderate,Polluted,8
STN_10788,Telangana,Hyderabad,River,2023,5,23.82,7.88,4.95,260.43,2.65,2.7,21.27,1175,Moderate,Moderate,5
STN_10789,Tamil Nadu,Coimbatore,Lake,2023,1,29.33,8.69,8.64,1429.36,13.77,4.87,26.57,1124,Moderate,Polluted,8
STN_10790,Bihar,Patna,River,2023,3,21.6,7.48,7.83,372.69,2.27,5.32,18.3,1088,Moderate,Moderate,5
STN_10791,Bihar,Gaya,Lake,2021,2,28.56,6.52,7.61,1217.56,5.24,7.29,34.82,1258,Polluted,Polluted,6
STN_10792,Tamil Nadu,Madurai,Lake,2021,9,28.87,8.16,7.67,878.75,4.97,3.49,40.46,1637,Moderate,Moderate,5
STN_10793,Maharashtra,Thane,Groundwater,2021,11,30.65,7.7,3.37,345.76,11.41,7.23,20.75,1855,Polluted,Polluted,8
STN_10794,Tamil Nadu,Tiruchirappalli,River,2020,10,21.67,6.83,5.02,437.93,17.66,7.71,44.82,647,Polluted,Polluted,6
STN_10795,Madhya Pradesh,Gwalior,Groundwater,2019,8,26.79,7.15,5.87,860.31,4.45,3.66,44.53,1146,Moderate,Moderate,5
STN_10796,Karnataka,Shivamogga,Groundwater,2022,7,28.05,6.85,4.34,779.61,7.81,2.24,22.65,970,Moderate,Polluted,6
STN_10797,Karnataka,Davanagere,Groundwater,2020,12,34.99,6.63,4.22,1146.05,3.74,1.07,20.15,851,Moderate,Moderate,5
STN_10798,Rajasthan,Jodhpur,Lake,2022,3,35.0,7.45,3.23,532.99,19.03,5.58,34.6,1821,Moderate,Polluted,8
STN_10799,Madhya Pradesh,Ujjain,Lake,2022,9,29.95,7.34,6.47,596.41,10.31,9.1,5.71,1337,Polluted,Polluted,6
STN_10800,Telangana,Rangareddy,Groundwater,2023,10,19.88,7.36,6.08,1128.45,4.23,6.97,28.99,569,Polluted,Moderate,5
STN_10801,Bihar,Nalanda,River,2023,2,26.83,8.77,6.88,295.28,10.17,3.72,19.44,1634,Moderate,Polluted,8
STN_10802,Uttar Pradesh,Meerut,Lake,2021,4,24.47,8.65,4.55,1176.17,7.09,5.69,13.72,1097,Moderate,Polluted,10
STN_10803,Andhra Pradesh,Guntur,Groundwater,2019,11,23.34,8.58,6.07,1280.86,19.23,2.81,4.05,794,Moderate,Polluted,6
STN_10804,Tamil Nadu,Salem,River,2020,10,24.37,8.28,7.34,321.48,6.64,7.79,40.86,456,Polluted,Polluted,6
STN_10805,Bihar,Bhagalpur,River,2021,7,17.1,8.66,3.9,1220.63,14.14,5.91,22.07,132,Moderate,Polluted,10
STN_10806,Andhra Pradesh,Palnadu,Groundwater,2023,12,28.77,7.84,7.11,1198.74,5.21,2.02,42.73,1840,Safe,Moderate,4
STN_10807,Rajasthan,Udaipur,River,2021,3,18.83,7.7,6.47,754.64,17.98,9.31,22.87,1075,Polluted,Polluted,6
STN_10808,Bihar,Muzaffarpur,River,2022,9,19.19,6.58,8.06,720.6,19.24,4.49,31.48,1931,Moderate,Polluted,6
STN_10809,Maharashtra,Aurangabad,Groundwater,2022,12,34.53,8.33,8.74,359.48,6.54,9.19,7.2,1219,Polluted,Polluted,6
STN_10810,Madhya Pradesh,Sagar,River,2020,8,33.14,8.03,7.17,240.76,6.76,7.86,18.91,757,Polluted,Polluted,6
STN_10811,Bihar,Darbhanga,Groundwater,2019,11,17.65,7.56,6.18,663.1,8.65,4.54,15.42,1837,Moderate,Polluted,6
STN_10812,West Bengal,South 24 Parganas,Lake,2019,11,22.91,8.59,4.77,1441.01,8.47,7.38,26.29,175,Polluted,Polluted,10
STN_10813,Karnataka,Chitradurga,Lake,2019,11,23.0,8.52,6.2,1284.52,1.46,6.7,9.58,995,Polluted,Polluted,7
STN_10814,Karnataka,Ballari,Groundwater,2021,8,19.99,7.61,8.08,669.18,11.2,6.77,12.28,166,Polluted,Polluted,6
STN_10815,Madhya Pradesh,Rewa,Lake,2019,7,23.51,7.23,8.7,1240.82,18.61,2.11,30.95,752,Safe,Moderate,4
STN_10816,Tamil Nadu,Erode,River,2020,12,16.2,8.61,8.28,973.61,4.23,5.14,7.52,117,Moderate,Polluted,7
STN_10817,Madhya Pradesh,Satna,River,2023,12,18.98,8.07,6.94,786.31,5.25,6.03,41.6,1250,Polluted,Polluted,6
STN_10818,Madhya Pradesh,Chhindwara,Groundwater,2019,6,33.32,8.05,4.26,611.76,16.47,9.74,36.11,877,Polluted,Polluted,8
STN_10819,Tamil Nadu,Tirunelveli,Groundwater,2021,2,19.95,7.68,6.26,491.53,2.6,2.43,17.96,1340,Safe,Moderate,3
STN_10820,Telangana,Medchal–Malkajgiri,Groundwater,2022,7,20.8,7.31,3.48,986.81,8.67,7.1,44.84,892,Polluted,Polluted,8
STN_10821,Andhra Pradesh,Bapatla,Groundwater,2023,5,19.68,7.9,4.59,376.16,17.97,4.08,33.07,29,Moderate,Moderate,5
STN_10822,Karnataka,Belagavi,Groundwater,2023,8,21.44,6.57,7.54,956.58,18.11,5.49,25.37,950,Moderate,Polluted,6
STN_10823,Bihar,Purnia,Groundwater,2022,6,33.34,7.43,6.33,604.33,6.02,4.83,42.23,233,Moderate,Polluted,6
STN_10824,Andhra Pradesh,Prakasam,Lake,2023,10,15.15,6.98,7.37,345.38,11.7,1.55,15.49,1043,Safe,Moderate,4
STN_10825,Tamil Nadu,Thoothukudi,Groundwater,2020,2,24.64,8.67,5.56,986.11,5.53,9.18,29.88,624,Polluted,Polluted,8
STN_10826,Andhra Pradesh,Nellore,Lake,2021,4,26.15,8.41,3.58,547.27,14.61,5.9,5.29,397,Moderate,Polluted,8
STN_10827,Tamil Nadu,Vellore,Groundwater,2020,7,21.15,7.43,7.29,364.02,1.55,6.76,42.9,1193,Polluted,Moderate,5
STN_10828,Andhra Pradesh,Kurnool,Lake,2019,2,24.87,7.72,7.93,1191.11,2.42,6.33,33.95,966,Polluted,Moderate,5
STN_10829,Madhya Pradesh,Khandwa,Lake,2021,11,25.45,7.45,3.93,368.83,16.72,4.34,44.06,100,Moderate,Moderate,5
STN_10830,Madhya Pradesh,Ratlam,River,2023,10,19.76,6.92,8.36,571.07,19.87,8.13,30.68,947,Polluted,Polluted,6
STN_10831,Rajasthan,Kota,Groundwater,2023,5,29.14,7.08,7.74,809.69,11.58,8.17,0.86,1470,Polluted,Polluted,6
STN_10832,West Bengal,Nadia,River,2022,12,24.86,7.66,8.81,602.68,2.27,8.85,18.24,19,Polluted,Safe,2
STN_10833,Andhra Pradesh,Visakhapatnam,River,2022,3,34.51,6.98,5.91,343.29,14.42,6.01,6.68,827,Polluted,Polluted,6
STN_10834,Uttar Pradesh,Ghaziabad,River,2019,12,22.83,7.24,3.23,876.99,3.5,6.31,9.72,1014,Polluted,Polluted,7
STN_10835,Madhya Pradesh,Dewas,River,2023,9,21.73,6.82,7.15,808.81,18.36,1.78,24.59,1679,Safe,Moderate,4
STN_10836,Bihar,Araria,Groundwater,2022,3,27.46,6.8,7.41,1468.69,6.58,5.95,14.2,788,Moderate,Polluted,6
STN_10837,Maharashtra,Solapur,Lake,2023,3,30.21,7.7,3.87,375.46,14.59,1.13,31.03,1249,Moderate,Polluted,6
STN_10838,Maharashtra,Kolhapur,River,2020,12,25.27,8.1,8.67,779.61,12.77,3.81,24.47,303,Moderate,Polluted,6
STN_10839,Bihar,Begusarai,Lake,2020,11,19.88,7.41,6.7,495.49,8.52,1.49,8.48,1211,Safe,Moderate,4
STN_10840,Telangana,Warangal,Lake,2020,12,31.12,8.67,6.93,258.14,6.32,8.27,14.91,1279,Polluted,Polluted,8
STN_10841,Madhya Pradesh,Bhopal,Lake,2021,2,24.03,6.74,3.69,750.97,9.2,9.21,8.07,552,Polluted,Polluted,8
STN_10842,Maharashtra,Amravati,River,2022,5,16.99,7.14,5.51,234.96,14.35,8.7,30.64,1881,Polluted,Polluted,6
STN_10843,Madhya Pradesh,Indore,Groundwater,2021,4,15.16,8.66,3.26,548.33,8.89,5.38,14.57,146,Moderate,Polluted,10
STN_10844,Karnataka,Dharwad,River,2022,3,25.35,8.61,8.58,1220.91,18.5,4.98,21.59,28,Moderate,Moderate,5
STN_10845,Andhra Pradesh,Anakapalli,Groundwater,2021,2,19.57,8.57,3.43,335.08,6.49,1.73,13.59,1509,Moderate,Polluted,8
STN_10846,Maharashtra,Satara,River,2019,9,30.82,7.87,8.99,788.32,15.32,2.6,7.24,27,Safe,Safe,1
STN_10847,Rajasthan,Ajmer,Lake,2020,1,15.14,6.96,6.75,1091.6,12.64,3.01,2.08,96,Moderate,Moderate,3
STN_10848,Uttar Pradesh,Noida,River,2019,9,17.84,8.51,8.72,1472.78,9.73,7.03,8.43,1894,Polluted,Polluted,8
STN_10849,Rajasthan,Bikaner,Groundwater,2021,8,23.21,7.49,5.53,1077.16,5.3,5.74,19.62,1917,Moderate,Polluted,6
STN_10850,Uttar Pradesh,Gorakhpur,Groundwater,2019,9,19.06,8.41,4.19,922.45,5.65,7.53,3.13,329,Polluted,Polluted,8
STN_10851,Rajasthan,Alwar,River,2019,5,33.4,6.67,8.99,1189.97,1.86,5.53,6.0,632,Moderate,Moderate,5
STN_10852,Karnataka,Bengaluru Urban,River,2020,5,29.67,8.17,3.6,518.04,16.86,3.48,0.58,1943,Moderate,Polluted,8
STN_10853,Rajasthan,Bharatpur,River,2019,12,34.13,6.91,6.6,1214.85,5.29,5.05,11.52,1451,Moderate,Polluted,6
STN_10854,Madhya Pradesh,Jabalpur,River,2022,2,20.79,7.15,3.63,1097.08,6.23,4.8,39.58,1051,Moderate,Polluted,8
STN_10855,Tamil Nadu,Dindigul,Lake,2019,5,28.89,8.33,7.87,215.5,9.85,6.82,22.63,444,Polluted,Polluted,6
STN_10856,Andhra Pradesh,Kakinada,Lake,2021,12,28.88,7.19,4.39,544.53,19.58,9.41,32.86,202,Polluted,Polluted,8
STN_10857,Telangana,Hanamkonda,Groundwater,2021,1,25.01,8.8,4.62,1199.91,9.69,2.18,29.95,1007,Moderate,Polluted,8
STN_10858,Telangana,Karimnagar,Lake,2021,5,31.47,8.03,4.3,368.83,3.73,8.16,11.69,620,Polluted,Polluted,7
STN_10859,Madhya Pradesh,Gwalior,Lake,2021,2,16.62,8.41,7.06,807.66,6.86,6.27,44.67,776,Polluted,Polluted,6
STN_10860,West Bengal,Murshidabad,Groundwater,2019,7,19.12,8.29,5.64,1348.24,19.67,6.08,20.57,1808,Polluted,Polluted,6
STN_10861,Maharashtra,Jalgaon,River,2020,4,17.61,8.0,5.17,212.05,12.06,4.9,19.12,770,Moderate,Polluted,6
STN_10862,Maharashtra,Mumbai City,Groundwater,2023,5,30.34,7.05,3.73,1453.89,16.37,3.15,17.93,458,Moderate,Polluted,8
STN_10863,Tamil Nadu,Thanjavur,Groundwater,2019,2,23.95,8.32,3.88,810.69,19.57,2.42,3.73,1389,Moderate,Polluted,6
STN_10864,Maharashtra,Mumbai Suburban,Groundwater,2019,4,29.06,8.53,5.53,1253.37,4.15,3.36,17.66,1335,Moderate,Polluted,7
